2.273930549621582	0.2025	0
2.1557583808898926	0.2325	1
2.0688748359680176	0.27875	2
1.9981176853179932	0.2925	3
1.9565045833587646	0.3225	4
1.9336103200912476	0.31875	5
1.886021375656128	0.365	6
1.8826030492782593	0.34375	7
1.8440409898757935	0.31375	8
1.801722526550293	0.36125	9
1.7916244268417358	0.4	10
1.7644411325454712	0.37625	11
1.735199213027954	0.41375	12
1.718247890472412	0.44125	13
1.7062100172042847	0.41625	14
1.6491179466247559	0.46	15
1.6289079189300537	0.4775	16
1.598279595375061	0.475	17
1.5684151649475098	0.51875	18
1.5841643810272217	0.52625	19
1.5414814949035645	0.49	20
1.4976083040237427	0.55625	21
1.4593921899795532	0.50625	22
1.4737184047698975	0.5725	23
1.4398770332336426	0.6025	24
1.4091531038284302	0.59625	25
1.4201387166976929	0.58	26
1.3617757558822632	0.58875	27
1.349920630455017	0.60125	28
1.3240104913711548	0.595	29
1.3240646123886108	0.61875	30
1.3069618940353394	0.61125	31
1.2771648168563843	0.58625	32
1.2763774394989014	0.6225	33
1.2522649765014648	0.65375	34
1.2411601543426514	0.6625	35
1.219341516494751	0.62	36
1.2186280488967896	0.63625	37
1.1807154417037964	0.6675	38
1.18319833278656	0.67375	39
1.1583714485168457	0.68625	40
1.1347118616104126	0.67625	41
1.1199194192886353	0.63375	42
1.1237696409225464	0.67	43
1.1156243085861206	0.6625	44
1.0774564743041992	0.69125	45
1.0533645153045654	0.71	46
1.0718965530395508	0.72875	47
1.047837495803833	0.71625	48
1.009161353111267	0.70125	49
0.9832984209060669	0.76	50
0.9982851147651672	0.75375	51
0.9799744486808777	0.75375	52
0.9784465432167053	0.74125	53
0.9475423097610474	0.75625	54
0.9481037855148315	0.725	55
0.9296551942825317	0.76625	56
0.9015835523605347	0.77625	57
0.9113715291023254	0.74625	58
0.9298322796821594	0.78	59
0.8807059526443481	0.7975	60
0.8683499097824097	0.78875	61
0.8855130076408386	0.76	62
0.8394371867179871	0.7875	63
0.823585033416748	0.79875	64
0.8004605770111084	0.78875	65
0.841862678527832	0.82	66
0.7979480028152466	0.7975	67
0.8100823163986206	0.7775	68
0.7774882912635803	0.80375	69
0.8136637210845947	0.83625	70
0.7720773220062256	0.815	71
0.8103027939796448	0.815	72
0.7299998998641968	0.8025	73
0.7424473166465759	0.82	74
0.7472038269042969	0.82	75
0.7506608963012695	0.8275	76
0.7047016024589539	0.8275	77
0.7088817358016968	0.8525	78
0.7410472631454468	0.82625	79
0.7295370101928711	0.84125	80
0.6776669025421143	0.85	81
0.6884698271751404	0.82875	82
0.6339787840843201	0.845	83
0.645045816898346	0.84375	84
0.6536365151405334	0.81375	85
0.6384910941123962	0.81375	86
0.6693587899208069	0.8325	87
0.6724309921264648	0.86	88
0.6567417979240417	0.83875	89
0.6152217984199524	0.86625	90
0.6081313490867615	0.815	91
0.6014233827590942	0.83125	92
0.6361732482910156	0.88625	93
0.5814972519874573	0.84875	94
0.5603518486022949	0.84625	95
0.588895320892334	0.87	96
0.615382730960846	0.865	97
0.5727142095565796	0.85625	98
0.5693844556808472	0.86125	99
0.5427566170692444	0.8775	100
0.5482951402664185	0.85875	101
0.5617805123329163	0.88125	102
0.5749030113220215	0.875	103
0.5459744334220886	0.89125	104
0.5150736570358276	0.895	105
0.5347135663032532	0.865	106
0.5221477746963501	0.87125	107
0.5088541507720947	0.89125	108
0.4888138771057129	0.8775	109
0.5175964832305908	0.87125	110
0.49946483969688416	0.89125	111
0.5013685822486877	0.89125	112
0.49868735671043396	0.88375	113
0.45639365911483765	0.905	114
0.48701730370521545	0.88875	115
0.4865673780441284	0.87875	116
0.48163744807243347	0.89125	117
0.44278770685195923	0.89875	118
0.5013257265090942	0.8875	119
0.45159873366355896	0.885	120
0.46340423822402954	0.885	121
0.4633208215236664	0.895	122
0.4494982361793518	0.895	123
0.44615438580513	0.8825	124
0.44290030002593994	0.8975	125
0.4220466613769531	0.91125	126
0.4506079852581024	0.91125	127
0.44019073247909546	0.90625	128
0.42298904061317444	0.90125	129
0.42941707372665405	0.9175	130
0.43078121542930603	0.91125	131
0.43581098318099976	0.91125	132
0.4147813618183136	0.89625	133
0.41911906003952026	0.90625	134
0.40425634384155273	0.9075	135
0.40006935596466064	0.91625	136
0.3918437957763672	0.9025	137
0.39588984847068787	0.9125	138
0.41462570428848267	0.91125	139
0.36748725175857544	0.9175	140
0.3829825818538666	0.915	141
0.37886080145835876	0.90875	142
0.4108239710330963	0.90125	143
0.3716423809528351	0.9125	144
0.39926350116729736	0.92	145
0.36820539832115173	0.91625	146
0.3706459701061249	0.91	147
0.38265693187713623	0.915	148
0.387519896030426	0.9175	149
0.3700030744075775	0.9	150
0.38846224546432495	0.905	151
0.35030966997146606	0.9125	152
0.34937185049057007	0.91625	153
0.38312819600105286	0.9275	154
0.3533428907394409	0.92	155
0.35673585534095764	0.9175	156
0.342801034450531	0.90875	157
0.35375770926475525	0.93125	158
0.3563435673713684	0.9225	159
0.32471373677253723	0.92625	160
0.35856786370277405	0.91625	161
0.3684145510196686	0.925	162
0.3398139178752899	0.92	163
0.3213563561439514	0.92125	164
0.3461112380027771	0.9275	165
0.35883182287216187	0.9325	166
0.3559379577636719	0.92625	167
0.34024620056152344	0.93	168
0.3409990966320038	0.93	169
0.35028234124183655	0.92125	170
0.33970907330513	0.93	171
0.35076555609703064	0.9225	172
0.3239538073539734	0.92625	173
0.3555307686328888	0.93	174
0.36012446880340576	0.9275	175
0.3409509062767029	0.9125	176
0.31897422671318054	0.93125	177
0.3431035280227661	0.9275	178
0.3276532292366028	0.93875	179
0.33625656366348267	0.92625	180
0.3440245985984802	0.93625	181
0.31873857975006104	0.93125	182
0.33627456426620483	0.92875	183
0.3077499568462372	0.9325	184
0.32587242126464844	0.94	185
0.3355523347854614	0.935	186
0.32713907957077026	0.92875	187
0.3096531927585602	0.925	188
0.32745063304901123	0.93	189
0.305441677570343	0.92875	190
0.32368898391723633	0.93	191
0.3091578483581543	0.92625	192
0.32818689942359924	0.92875	193
0.31951892375946045	0.93125	194
0.34267252683639526	0.92625	195
0.3298569321632385	0.935	196
0.337460458278656	0.9275	197
0.3328462243080139	0.93375	198
0.3392748534679413	0.92875	199
